exchange,name,token,trading_symbol,lot_size,tick_size
NSE,702AP36,6351,702AP36-SG,100,0.01
NSE,MOSMALL250,23181,MOSMALL250-EQ,1,0.01
NSE,MOTHERSON,25510,MOTHERSON-D1,1,0.05
NSE,702AP30,20863,702AP30-SG,100,0.01
NSE,701UP31,5089,701UP31-SG,100,0.01
NSE,701PY26,22027,701PY26-SG,100,0.01
NSE,701MN31,5087,701MN31-SG,100,0.01
NSE,701MH32,5002,701MH32-SG,100,0.01
NSE,MOVALUE,10825,MOVALUE-EQ,1,0.01
NSE,700TN29,25886,700TN29-SG,100,0.01
NSE,LIQUIDCASE,21750,LIQUIDCASE-EQ,1,0.01
NSE,712JK37,8334,712JK37-SG,100,0.01
NSE,LIQUIDBEES,11006,LIQUIDBEES-EQ,1,0.01
NSE,720ML30,22010,720ML30-SG,100,0.01
NSE,720MH34,25010,720MH34-SG,100,0.01
NSE,720AS30,20358,720AS30-SG,100,0.01
NSE,720AR30,20518,720AR30-SG,100,0.01
NSE,71WB30,22151,71WB30-SG,100,0.01
NSE,71TN34,25354,71TN34-SG,100,0.01
NSE,71TN32,8292,71TN32-SG,100,0.01
NSE,71RJ34,25494,71RJ34-SG,100,0.01
NSE,71MH36,5232,71MH36-SG,100,0.01
NSE,71MH33,25352,71MH33-SG,100,0.01
NSE,720MZ30,22015,720MZ30-SG,100,0.01
NSE,71MH32A,25764,71MH32A-SG,100,0.01
NSE,71KL34,25702,71KL34-SG,100,0.01
NSE,71KA32A,25766,71KA32A-SG,100,0.01
NSE,71KA32,7693,71KA32-SG,100,0.01
NSE,71JK33A,5342,71JK33A-SG,100,0.01
NSE,71JK33,4894,71JK33-SG,100,0.01
NSE,71JK30,20018,71JK30-SG,100,0.01
NSE,71GS2034,23463,71GS2034-GS,1,0.01
NSE,INFRABEES,20072,INFRABEES-EQ,1,0.01
NSE,INFRAIETF,10723,INFRAIETF-EQ,1,0.01
NSE,71AP37,469,71AP37-SG,100,0.01
NSE,71MH32,313,71MH32-SG,100,0.01
NSE,719WB36,2762,719WB36-SG,100,0.01
NSE,721AP31,20575,721AP31-SG,100,0.01
NSE,721KA32,8012,721KA32-SG,100,0.01
NSE,722KL59,25005,722KL59-SG,100,0.01
NSE,722KA38A,2578,722KA38A-SG,100,0.01
NSE,722KA38,2398,722KA38-SG,100,0.01
NSE,722KA35,7707,722KA35-SG,100,0.01
NSE,1018GS2026,6833,1018GS2026-GS,1,0.01
NSE,722HP39,25215,722HP39-SG,100,0.01
NSE,722GJ28,16781,722GJ28-SG,100,0.01
NSE,722GA29,20916,722GA29-SG,100,0.01
NSE,722AS30,20850,722AS30-SG,100,0.01
NSE,722AS29,20915,722AS29-SG,100,0.01
NSE,721BR33,25214,721BR33-SG,100,0.01
NSE,722AP42,7715,722AP42-SG,100,0.01
NSE,722AP31A,22032,722AP31A-SG,100,0.01
NSE,722AP31,22215,722AP31-SG,100,0.01
NSE,722AP30,22030,722AP30-SG,100,0.01
NSE,722AP28,22031,722AP28-SG,100,0.01
NSE,721TR29,22139,721TR29-SG,100,0.01
NSE,721TN34,24841,721TN34-SG,100,0.01
NSE,721RJ32,8013,721RJ32-SG,100,0.01
NSE,721PY28,22024,721PY28-SG,100,0.01
NSE,721MP34,21977,721MP34-SG,100,0.01
NSE,721MH35,24885,721MH35-SG,100,0.01
NSE,722AP37,2395,722AP37-SG,100,0.01
NSE,719WB29,22148,719WB29-SG,100,0.01
NSE,719UP31,2552,719UP31-SG,100,0.01
NSE,719UP29,22092,719UP29-SG,100,0.01
NSE,718MN31,2679,718MN31-SG,100,0.01
NSE,718MH30,8934,718MH30-SG,100,0.01
NSE,718KL29,21912,718KL29-SG,100,0.01
NSE,718KA33,7694,718KA33-SG,100,0.01
NSE,718HR41,2407,718HR41-SG,100,0.01
NSE,718HP32,20108,718HP32-SG,100,0.01
NSE,IT,2627,IT-EQ,1,0.01
NSE,718GS2037,17398,718GS2037-GS,1,0.01
NSE,ITBEES,19084,ITBEES-EQ,1,0.01
NSE,718GS2033,18025,718GS2033-GS,1,0.01
NSE,718MP30,21972,718MP30-SG,100,0.01
NSE,718GJ30,20696,718GJ30-SG,100,0.01
NSE,ITETF,19633,ITETF-EQ,1,0.01
NSE,ITETFADD,17207,ITETFADD-EQ,1,0.01
NSE,718CG30,22163,718CG30-SG,100,0.01
NSE,ITIETF,22365,ITIETF-EQ,1,0.01
NSE,718CG27,22161,718CG27-SG,100,0.01
NSE,718BR30,20109,718BR30-SG,100,0.01
NSE,IVZINGOLD,18292,IVZINGOLD-EQ,1,0.05
NSE,IVZINNIFTY,24217,IVZINNIFTY-EQ,1,0.01
NSE,718AS30,20146,718AS30-SG,100,0.01
NSE,718AS29,20311,718AS29-SG,100,0.01
NSE,718GJ28,16651,718GJ28-SG,100,0.01
NSE,718RJ29,22060,718RJ29-SG,100,0.01
NSE,718RJ30,22072,718RJ30-SG,100,0.01
NSE,718SK31,2681,718SK31-SG,100,0.01
NSE,719TN42,8337,719TN42-SG,100,0.01
NSE,719TN35,22110,719TN35-SG,100,0.01
NSE,719TN34,24895,719TN34-SG,100,0.01
NSE,719TN32A,25106,719TN32A-SG,100,0.01
NSE,719TN32,8491,719TN32-SG,100,0.01
NSE,719TN30,22125,719TN30-SG,100,0.01
NSE,719SK31,2384,719SK31-SG,100,0.01
NSE,719PN37,7714,719PN37-SG,100,0.01
NSE,719MP40,21967,719MP40-SG,100,0.01
NSE,719ML41,4895,719ML41-SG,100,0.01
NSE,719KL51,5479,719KL51-SG,100,0.01
NSE,719KA40,2771,719KA40-SG,100,0.01
NSE,719KA39,2768,719KA39-SG,100,0.01
NSE,719JK29,20959,719JK29-SG,100,0.01
NSE,719GS2060,18474,719GS2060-GS,1,0.01
NSE,719AP38,5005,719AP38-SG,100,0.01
NSE,719AP34,20147,719AP34-SG,100,0.01
NSE,718WB35,22144,718WB35-SG,100,0.01
NSE,718UP30A,22221,718UP30A-SG,100,0.01
NSE,718UP30,22213,718UP30-SG,100,0.01
NSE,718TS51,4900,718TS51-SG,100,0.01
NSE,IRBIT,14806,IRBIT-IV,200000,0.01
NSE,718TS33,7690,718TS33-SG,100,0.01
NSE,722MH34,24752,722MH34-SG,100,0.01
NSE,722MH45,24890,722MH45-SG,100,0.01
NSE,722MH49,24997,722MH49-SG,100,0.01
NSE,722MH50,24891,722MH50-SG,100,0.01
NSE,725GJ32,8354,725GJ32-SG,100,0.01
NSE,725GJ26,22603,725GJ26-SG,100,0.01
NSE,725GA35,25089,725GA35-SG,100,0.01
NSE,725BR33,25007,725BR33-SG,100,0.01
NSE,725AS44,25100,725AS44-SG,100,0.01
NSE,HIGHWAYS,10757,HIGHWAYS-IV,200000,0.01
NSE,725AP47,25104,725AP47-SG,100,0.01
NSE,725AP44,25099,725AP44-SG,100,0.01
NSE,725AP37,25095,725AP37-SG,100,0.01
NSE,724WB42,24889,724WB42-SG,100,0.01
NSE,725GR2028,20151,725GR2028-GS,1,0.01
NSE,724UP32,7856,724UP32-SG,100,0.01
NSE,724TN51,5091,724TN51-SG,100,0.01
NSE,724TN32,7904,724TN32-SG,100,0.01
NSE,724TN30,24665,724TN30-SG,100,0.01
NSE,724SK32,8493,724SK32-SG,100,0.01
NSE,724RJ36,2560,724RJ36-SG,100,0.01
NSE,724RJ34,25109,724RJ34-SG,100,0.01
NSE,724RJ32B,8574,724RJ32B-SG,100,0.01
NSE,724RJ32A,8136,724RJ32A-SG,100,0.01
NSE,724RJ32,7899,724RJ32-SG,100,0.01
NSE,724MH40,25098,724MH40-SG,100,0.01
NSE,724TS51,5045,724TS51-SG,100,0.01
NSE,725GS2063,16733,725GS2063-GS,1,0.01
NSE,725HP33,24751,725HP33-SG,100,0.01
NSE,725HR32,8355,725HR32-SG,100,0.01
NSE,HDFCLOWVOL,11547,HDFCLOWVOL-EQ,1,0.01
NSE,HDFCMID150,14236,HDFCMID150-EQ,1,0.01
NSE,HDFCMOMENT,11538,HDFCMOMENT-EQ,1,0.01
NSE,HDFCNEXT50,10619,HDFCNEXT50-EQ,1,0.01
NSE,HDFCNIF100,10633,HDFCNIF100-EQ,1,0.01
NSE,HDFCNIFBAN,22433,HDFCNIFBAN-EQ,1,0.01
NSE,HDFCNIFIT,12101,HDFCNIFIT-EQ,1,0.01
NSE,HDFCNIFTY,11591,HDFCNIFTY-EQ,1,0.01
NSE,HDFCPSUBK,22595,HDFCPSUBK-EQ,1,0.01
NSE,HDFCPVTBAN,12108,HDFCPVTBAN-EQ,1,0.01
NSE,HDFCQUAL,11255,HDFCQUAL-EQ,1,0.01
NSE,HDFCSENSEX,11593,HDFCSENSEX-EQ,1,0.01
NSE,HDFCSILVER,10876,HDFCSILVER-EQ,1,0.01
NSE,HDFCSML250,14233,HDFCSML250-EQ,1,0.01
NSE,HDFCVALUE,11260,HDFCVALUE-EQ,1,0.01
NSE,725ML34,25108,725ML34-SG,100,0.01
NSE,725MH45,25101,725MH45-SG,100,0.01
NSE,HEALTHADD,22592,HEALTHADD-EQ,1,0.01
NSE,HEALTHIETF,3626,HEALTHIETF-EQ,1,0.01
NSE,HEALTHY,6297,HEALTHY-EQ,1,0.01
NSE,725MH44,24993,725MH44-SG,100,0.01
NSE,725HR39,24887,725HR39-SG,100,0.01
NSE,725HR36,25094,725HR36-SG,100,0.01
NSE,724MH39,24990,724MH39-SG,100,0.01
NSE,718AP40,7713,718AP40-SG,100,0.01
NSE,724KL40,25097,724KL40-SG,100,0.01
NSE,724KA37,2691,724KA37-SG,100,0.01
NSE,723MH35,25090,723MH35-SG,100,0.01
NSE,723KL45,25216,723KL45-SG,100,0.01
NSE,723KA28,21710,723KA28-SG,100,0.01
NSE,ICICIB22,522,ICICIB22-EQ,1,0.01
NSE,723JK54,25000,723JK54-SG,100,0.01
NSE,723JK51,24892,723JK51-SG,100,0.01
NSE,723GS2039,23518,723GS2039-GS,1,0.01
NSE,723GJ27,24096,723GJ27-SG,100,0.01
NSE,723GA34,25009,723GA34-SG,100,0.01
NSE,723GA32,7871,723GA32-SG,100,0.01
NSE,723MH40,24888,723MH40-SG,100,0.01
NSE,723AP46,24995,723AP46-SG,100,0.01
NSE,722UP30,22089,722UP30-SG,100,0.01
NSE,722TS38,25213,722TS38-SG,100,0.01
NSE,IDFNIFTYET,18783,IDFNIFTYET-EQ,1,0.01
NSE,722TN54A,25217,722TN54A-SG,100,0.01
NSE,722TN54,25001,722TN54-SG,100,0.01
NSE,722RJ41,2413,722RJ41-SG,100,0.01
NSE,722RJ34,25011,722RJ34-SG,100,0.01
NSE,722RJ32,8492,722RJ32-SG,100,0.01
NSE,722PN32,21893,722PN32-SG,100,0.01
NSE,722MP45,24994,722MP45-SG,100,0.01
NSE,723AP34,25107,723AP34-SG,100,0.01
NSE,723MN32,7855,723MN32-SG,100,0.01
NSE,723MZ38,25218,723MZ38-SG,100,0.01
NSE,723PN31,2557,723PN31-SG,100,0.01
NSE,724JK36,2563,724JK36-SG,100,0.01
NSE,724HR36A,25013,724HR36A-SG,100,0.01
NSE,724HR36,24886,724HR36-SG,100,0.01
NSE,724HR29,20519,724HR29-SG,100,0.01
NSE,724GR2033,20448,724GR2033-GS,1,0.01
NSE,724GJ29,21169,724GJ29-SG,100,0.01
NSE,HNGSNGBEES,18284,HNGSNGBEES-EQ,1,0.01
NSE,724BR33,24894,724BR33-SG,100,0.01
NSE,724BR32,7870,724BR32-SG,100,0.01
NSE,724AS31,2389,724AS31-SG,100,0.01
NSE,724AS30,20917,724AS30-SG,100,0.01
NSE,724AP38,7711,724AP38-SG,100,0.01
NSE,724AP36,25012,724AP36-SG,100,0.01
NSE,724AP35,21645,724AP35-SG,100,0.01
NSE,724AP33,21644,724AP33-SG,100,0.01
NSE,723WB49,24998,723WB49-SG,100,0.01
NSE,723WB41,2414,723WB41-SG,100,0.01
NSE,723WB32,7857,723WB32-SG,100,0.01
NSE,723WB30,22147,723WB30-SG,100,0.01
NSE,723TN34,24753,723TN34-SG,100,0.01
NSE,723TN32,8573,723TN32-SG,100,0.01
NSE,723RJ46,24996,723RJ46-SG,100,0.01
NSE,723RJ33,25008,723RJ33-SG,100,0.01
NSE,724KA38,2693,724KA38-SG,100,0.01
NSE,LIQUIDBETF,23915,LIQUIDBETF-EQ,1,0.01
NSE,718AP33,20020,718AP33-SG,100,0.01
NSE,717WB32,8332,717WB32-SG,100,0.01
NSE,712PN37,8197,712PN37-SG,100,0.01
NSE,712MZ34,5003,712MZ34-SG,100,0.01
NSE,712MP36,25500,712MP36-SG,100,0.01
NSE,712MP35,21966,712MP35-SG,100,0.01
NSE,712ML34,25703,712ML34-SG,100,0.01
NSE,712MH43,25476,712MH43-SG,100,0.01
NSE,712MH38,25502,712MH38-SG,100,0.01
NSE,712MH36,25356,712MH36-SG,100,0.01
NSE,712KA37,8196,712KA37-SG,100,0.01
NSE,712KA34,7539,712KA34-SG,100,0.01
NSE,712TN30,8352,712TN30-SG,100,0.01
NSE,712KA33,25767,712KA33-SG,100,0.01
NSE,712HR40,20775,712HR40-SG,100,0.01
NSE,712HR36A,25705,712HR36A-SG,100,0.01
NSE,712HR36,25501,712HR36-SG,100,0.01
NSE,712GJ32,8324,712GJ32-SG,100,0.01
NSE,712GA35,25704,712GA35-SG,100,0.01
NSE,712GA34A,25885,712GA34A-SG,100,0.01
NSE,712GA34,25498,712GA34-SG,100,0.01
NSE,712BR33,25493,712BR33-SG,100,0.01
NSE,712AS32A,8295,712AS32A-SG,100,0.01
NSE,712AS32,7691,712AS32-SG,100,0.01
NSE,696RJ41,2147,696RJ41-SG,100,0.01
NSE,712AP37,4789,712AP37-SG,100,0.01
NSE,712TN34,25769,712TN34-SG,100,0.01
NSE,712UP32,7709,712UP32-SG,100,0.01
NSE,713RJ29,8680,713RJ29-SG,100,0.01
NSE,713MH43,25364,713MH43-SG,100,0.01
NSE,713MH37A,25773,713MH37A-SG,100,0.01
NSE,713MH37,25360,713MH37-SG,100,0.01
NSE,713KL46,4897,713KL46-SG,100,0.01
NSE,713KA39,8302,713KA39-SG,100,0.01
NSE,713KA38,8301,713KA38-SG,100,0.01
NSE,713JK34,8192,713JK34-SG,100,0.01
NSE,713HR42,8336,713HR42-SG,100,0.01
NSE,713HR36,25359,713HR36-SG,100,0.01
NSE,712TS39,25686,712TS39-SG,100,0.01
NSE,713HR32,7692,713HR32-SG,100,0.01
NSE,713AS39,25691,713AS39-SG,100,0.01
NSE,713AS34A,25770,713AS34A-SG,100,0.01
NSE,713AS34,25355,713AS34-SG,100,0.01
NSE,713AP41,8194,713AP41-SG,100,0.01
NSE,713AP40,8193,713AP40-SG,100,0.01
NSE,713AP39,8335,713AP39-SG,100,0.01
NSE,713AP36A,6112,713AP36A-SG,100,0.01
NSE,713AP36,4766,713AP36-SG,100,0.01
NSE,712WB51,5542,712WB51-SG,100,0.01
NSE,712WB36,7548,712WB36-SG,100,0.01
NSE,713BR32,8298,713BR32-SG,100,0.01
NSE,712AP35,5041,712AP35-SG,100,0.01
NSE,711UK30,22169,711UK30-SG,100,0.01
NSE,711TS45,25834,711TS45-SG,100,0.01
NSE,70RJ31,5036,70RJ31-SG,100,0.01
NSE,70NL31A,7316,70NL31A-SG,100,0.01
NSE,70NL31,6103,70NL31-SG,100,0.01
NSE,70MZ34,5559,70MZ34-SG,100,0.01
NSE,70MP31,5034,70MP31-SG,100,0.01
NSE,70MN31B,7530,70MN31B-SG,100,0.01
NSE,70MN31A,6101,70MN31A-SG,100,0.01
NSE,70MN31,4885,70MN31-SG,100,0.01
NSE,70MH28,21944,70MH28-SG,100,0.01
NSE,LICMFGOLD,25640,LICMFGOLD-EQ,1,0.05
NSE,70TN31,5336,70TN31-SG,100,0.01
NSE,LICNETFGSC,6062,LICNETFGSC-EQ,1,0.01
NSE,LICNETFSEN,11441,LICNETFSEN-EQ,1,0.01
NSE,LICNFNHGP,15229,LICNFNHGP-EQ,1,0.01
NSE,LICNMID100,22722,LICNMID100-EQ,1,0.01
NSE,70KA30,25700,70KA30-SG,100,0.01
NSE,70JK33,7307,70JK33-SG,100,0.01
NSE,70JH33,5983,70JH33-SG,100,0.01
NSE,70GA31A,7513,70GA31A-SG,100,0.01
NSE,LIQUID,17572,LIQUID-EQ,1,0.01
NSE,LIQUID1,13950,LIQUID1-EQ,1,0.01
NSE,LIQUIDADD,23407,LIQUIDADD-EQ,1,0.01
NSE,LICNETFN50,11319,LICNETFN50-EQ,1,0.01
NSE,70TS36,5568,70TS36-SG,100,0.01
NSE,70TS51,2227,70TS51-SG,100,0.01
NSE,70UK31,5040,70UK31-SG,100,0.01
NSE,711PN44,25833,711PN44-SG,100,0.01
NSE,711MZ30,22020,711MZ30-SG,100,0.01
NSE,711MP30,21963,711MP30-SG,100,0.01
NSE,711MH36,25499,711MH36-SG,100,0.01
NSE,711MH29,8935,711MH29-SG,100,0.01
NSE,711HP30,20040,711HP30-SG,100,0.01
NSE,711HP28,20041,711HP28-SG,100,0.01
NSE,711GJ31,2721,711GJ31-SG,100,0.01
NSE,711CG30,22157,711CG30-SG,100,0.01
NSE,711BR33B,25883,711BR33B-SG,100,0.01
NSE,711BR33A,25701,711BR33A-SG,100,0.01
NSE,711BR33,25353,711BR33-SG,100,0.01
NSE,711AS30,20100,711AS30-SG,100,0.01
NSE,711AP38,25685,711AP38-SG,100,0.01
NSE,710UP30,22083,710UP30-SG,100,0.01
NSE,710UK30,22164,710UK30-SG,100,0.01
NSE,710KA35,25884,710KA35-SG,100,0.01
NSE,710GS2029,9047,710GS2029-GS,1,0.01
NSE,710GR2028,14971,710GR2028-GS,1,0.01
NSE,710GJ30,20099,710GJ30-SG,100,0.01
NSE,70WB31A,6482,70WB31A-SG,100,0.01
NSE,70WB31,5231,70WB31-SG,100,0.01
NSE,70UP30,22088,70UP30-SG,100,0.01
NSE,713RJ31,2673,713RJ31-SG,100,0.01
NSE,713RJ39,25474,713RJ39-SG,100,0.01
NSE,713RJ41,4869,713RJ41-SG,100,0.01
NSE,713RJ46,25481,713RJ46-SG,100,0.01
NSE,717AS31,2548,717AS31-SG,100,0.01
NSE,716UP31,2759,716UP31-SG,100,0.01
NSE,716UP29,22090,716UP29-SG,100,0.01
NSE,716ML31,2756,716ML31-SG,100,0.01
NSE,716KL30,21914,716KL30-SG,100,0.01
NSE,716KA36,8190,716KA36-SG,100,0.01
NSE,716KA30,20845,716KA30-SG,100,0.01
NSE,716JK49,25775,716JK49-SG,100,0.01
NSE,716HR27,15966,716HR27-SG,100,0.01
NSE,716GS2050,18561,716GS2050-GS,1,0.01
NSE,717BR30,22216,717BR30-SG,100,0.01
NSE,716GA31,2746,716GA31-SG,100,0.01
NSE,715WB44A,25697,715WB44A-SG,100,0.01
NSE,715WB44,25478,715WB44-SG,100,0.01
NSE,715WB35,22150,715WB35-SG,100,0.01
NSE,715UP32,7821,715UP32-SG,100,0.01
NSE,715TN27,22120,715TN27-SG,100,0.01
NSE,715RJ42,25475,715RJ42-SG,100,0.01
NSE,715RJ31A,2744,715RJ31A-SG,100,0.01
NSE,715RJ31,2545,715RJ31-SG,100,0.01
NSE,715RJ30,22054,715RJ30-SG,100,0.01
NSE,715PN44,25479,715PN44-SG,100,0.01
NSE,715WB45,25480,715WB45-SG,100,0.01
NSE,717BR30A,22223,717BR30A-SG,100,0.01
NSE,717BR32,8327,717BR32-SG,100,0.01
NSE,717CG30,22160,717CG30-SG,100,0.01
NSE,717UP31,2676,717UP31-SG,100,0.01
NSE,717UK29,22167,717UK29-SG,100,0.01
NSE,717TS41,5090,717TS41-SG,100,0.01
NSE,717TR30,22140,717TR30-SG,100,0.01
NSE,717TN30,8681,717TN30-SG,100,0.01
NSE,717TN29,22123,717TN29-SG,100,0.01
NSE,717RJ32,8331,717RJ32-SG,100,0.01
NSE,717RJ30,22044,717RJ30-SG,100,0.01
NSE,717PN30A,22220,717PN30A-SG,100,0.01
NSE,717PN30,22212,717PN30-SG,100,0.01
NSE,717MP35,21973,717MP35-SG,100,0.01
NSE,717MP29,21976,717MP29-SG,100,0.01
NSE,717ML31,2551,717ML31-SG,100,0.01
NSE,717KL32,8329,717KL32-SG,100,0.01
NSE,717KA30,20918,717KA30-SG,100,0.01
NSE,717KA29,20573,717KA29-SG,100,0.01
NSE,717HR30,20849,717HR30-SG,100,0.01
NSE,717HR29,20310,717HR29-SG,100,0.01
NSE,717HP30,20846,717HP30-SG,100,0.01
NSE,717GS2030,15050,717GS2030-GS,1,0.01
NSE,717GS2028,7208,717GS2028-GS,1,0.01
NSE,717GJ30A,22222,717GJ30A-SG,100,0.01
NSE,717GJ30,22214,717GJ30-SG,100,0.01
NSE,715MZ39,25774,715MZ39-SG,100,0.01
NSE,718AP28,20309,718AP28-SG,100,0.01
NSE,715MP43,25776,715MP43-SG,100,0.01
NSE,715JK32,457,715JK32-SG,100,0.01
NSE,714KA29,22218,714KA29-SG,100,0.01
NSE,714JK36,7543,714JK36-SG,100,0.01
NSE,714HR31,2743,714HR31-SG,100,0.01
NSE,714HP33,7536,714HP33-SG,100,0.01
NSE,714GA30,20667,714GA30-SG,100,0.01
NSE,714BR33,25768,714BR33-SG,100,0.01
NSE,714BR30,20016,714BR30-SG,100,0.01
NSE,714AP48,25698,714AP48-SG,100,0.01
NSE,714AP44,25696,714AP44-SG,100,0.01
NSE,714AP41B,7550,714AP41B-SG,100,0.01
NSE,714KA29A,22225,714KA29A-SG,100,0.01
NSE,714AP41A,6115,714AP41A-SG,100,0.01
NSE,714AP40,7549,714AP40-SG,100,0.01
NSE,714AP37,5234,714AP37-SG,100,0.01
NSE,714AP36,5044,714AP36-SG,100,0.01
NSE,714AP35,7540,714AP35-SG,100,0.01
NSE,714AP34,20019,714AP34-SG,100,0.01
NSE,713TS37,8299,713TS37-SG,100,0.01
NSE,713TS36,25357,713TS36-SG,100,0.01
NSE,713TS34,8333,713TS34-SG,100,0.01
NSE,713TN47,8198,713TN47-SG,100,0.01
NSE,713TN30,8570,713TN30-SG,100,0.01
NSE,714AP41,5236,714AP41-SG,100,0.01
NSE,714KA32,7813,714KA32-SG,100,0.01
NSE,714KL35,7541,714KL35-SG,100,0.01
NSE,714KL47,25365,714KL47-SG,100,0.01
NSE,715HR28,9333,715HR28-SG,100,0.01
NSE,715GA32,8326,715GA32-SG,100,0.01
NSE,715GA30,20546,715GA30-SG,100,0.01
NSE,715AP37,5004,715AP37-SG,100,0.01
NSE,715AP36,20919,715AP36-SG,100,0.01
NSE,715AP32,20773,715AP32-SG,100,0.01
NSE,715AP31,20772,715AP31-SG,100,0.01
NSE,JUNIORBEES,10939,JUNIORBEES-EQ,1,0.01
NSE,714WB32,7710,714WB32-SG,100,0.01
NSE,714UP30,22095,714UP30-SG,100,0.01
NSE,714TS42,25692,714TS42-SG,100,0.01
NSE,714TS41,5237,714TS41-SG,100,0.01
NSE,714TS33,7538,714TS33-SG,100,0.01
NSE,714TN32,8325,714TN32-SG,100,0.01
NSE,714SK34,25771,714SK34-SG,100,0.01
NSE,714SK30,22154,714SK30-SG,100,0.01
NSE,714RJ32,7819,714RJ32-SG,100,0.01
NSE,714RJ30,22074,714RJ30-SG,100,0.01
NSE,714PN49,25483,714PN49-SG,100,0.01
NSE,714PN36,7544,714PN36-SG,100,0.01
NSE,714PN32,7708,714PN32-SG,100,0.01
NSE,714MP43,25477,714MP43-SG,100,0.01
NSE,714MH29,21941,714MH29-SG,100,0.01
NSE,715MP35,25772,715MP35-SG,100,0.01
NSE,696RJ31,6327,696RJ31-SG,100,0.01
NSE,693TS37,5896,693TS37-SG,100,0.01
NSE,NV20,11457,NV20-EQ,1,0.01
NSE,663KL30,21910,663KL30-SG,100,0.01
NSE,663MH30,596,663MH30-SG,100,0.01
NSE,663ML31,1940,663ML31-SG,100,0.01
NSE,663MN31,1833,663MN31-SG,100,0.01
NSE,663PN51,1910,663PN51-SG,100,0.01
NSE,686HP30,6878,686HP30-SG,100,0.01
NSE,663TN35,1652,663TN35-SG,100,0.01
NSE,663TN55,22102,663TN55-SG,100,0.01
NSE,663UP30,614,663UP30-SG,100,0.01
NSE,SHARIABEES,17044,SHARIABEES-EQ,1,0.01
NSE,663WB31,2022,663WB31-SG,100,0.01
NSE,686AP35,5736,686AP35-SG,100,0.01
NSE,685WB31,5566,685WB31-SG,100,0.01
NSE,663WB41,1902,663WB41-SG,100,0.01
NSE,685WB30A,22226,685WB30A-SG,100,0.01
NSE,664AP39,1866,664AP39-SG,100,0.01
NSE,664AS30,1246,664AS30-SG,100,0.01
NSE,664BR25,2724,664BR25-SG,100,0.01
NSE,664GS2035,3204,664GS2035-GS,1,0.01
NSE,664JK36,1863,664JK36-SG,100,0.01
NSE,664KA32,22370,664KA32-SG,100,0.01
NSE,664MP30,21971,664MP30-SG,100,0.01
NSE,664MZ32,1899,664MZ32-SG,100,0.01
NSE,663KA34,1651,663KA34-SG,100,0.01
NSE,664PY32,1730,664PY32-SG,100,0.01
NSE,663KA30,22410,663KA30-SG,100,0.01
NSE,663HP33,2023,663HP33-SG,100,0.01
NSE,662HR41,2019,662HR41-SG,100,0.01
NSE,662JH30,761,662JH30-SG,100,0.01
NSE,662JK30,22180,662JK30-SG,100,0.01
NSE,662KA32,782,662KA32-SG,100,0.01
NSE,662KA32A,1733,662KA32A-SG,100,0.01
NSE,662NL30,1428,662NL30-SG,100,0.01
NSE,686PN33,2940,686PN33-SG,100,0.01
NSE,686MH32,3707,686MH32-SG,100,0.01
NSE,686KL35,5737,686KL35-SG,100,0.01
NSE,662PY28,6895,662PY28-SG,100,0.01
NSE,662RJ30,1369,662RJ30-SG,100,0.01
NSE,662RJ41,2020,662RJ41-SG,100,0.01
NSE,SHREMINVIT,5718,SHREMINVIT-IV,200000,0.01
NSE,662TS41,1959,662TS41-SG,100,0.01
NSE,662UK30,617,662UK30-SG,100,0.01
NSE,686KA30,449,686KA30-SG,100,0.01
NSE,686JH36,2916,686JH36-SG,100,0.01
NSE,662UP30,1695,662UP30-SG,100,0.01
NSE,662UP31,1938,662UP31-SG,100,0.01
NSE,662WB35,22341,662WB35-SG,100,0.01
NSE,663AP37,1905,663AP37-SG,100,0.01
NSE,663GJ29,65,663GJ29-SG,100,0.01
NSE,663HP31,2021,663HP31-SG,100,0.01
NSE,663HR28,6317,663HR28-SG,100,0.01
NSE,662GS2051,7193,662GS2051-GS,1,0.01
NSE,685WB30,22219,685WB30-SG,100,0.01
NSE,664RJ30,22412,664RJ30-SG,100,0.01
NSE,685AP36,38,685AP36-SG,100,0.01
NSE,QNIFTY,16819,QNIFTY-EQ,1,0.01
NSE,684UP31,5887,684UP31-SG,100,0.01
NSE,QUAL30IETF,17808,QUAL30IETF-EQ,1,0.01
NSE,684UK31,2919,684UK31-SG,100,0.01
NSE,684TS40,68,684TS40-SG,100,0.01
NSE,684RJ31B,6990,684RJ31B-SG,100,0.01
NSE,684RJ31A,4571,684RJ31A-SG,100,0.01
NSE,684RJ31,3713,684RJ31-SG,100,0.01
NSE,684RJ30,22068,684RJ30-SG,100,0.01
NSE,684RJ24,22078,684RJ24-SG,100,0.01
NSE,684PN31,5883,684PN31-SG,100,0.01
NSE,684MZ34,1090,684MZ34-SG,100,0.01
NSE,684MH32,3520,684MH32-SG,100,0.01
NSE,684KL33,3656,684KL33-SG,100,0.01
NSE,684KL30,21913,684KL30-SG,100,0.01
NSE,684JK31,3073,684JK31-SG,100,0.01
NSE,684HR32,3571,684HR32-SG,100,0.01
NSE,684GJ31A,5558,684GJ31A-SG,100,0.01
NSE,684GJ31,2928,684GJ31-SG,100,0.01
NSE,684GJ30,454,684GJ30-SG,100,0.01
NSE,664UP31,2024,664UP31-SG,100,0.01
NSE,684GA31,3076,684GA31-SG,100,0.01
NSE,QGOLDHALF,15330,QGOLDHALF-EQ,1,0.01
